Filename,start_date,end_date,mid_date,POINT_1_VELOCITY,POINT_2_VELOCITY,POINT_3_VELOCITY,POINT_4_VELOCITY
2016-04-27_2016-05-09_S1A_S1A.tif,2016-04-27,2016-05-09,2016/05/03,,,,
2017-08-21_2017-08-27_S1B_S1A.tif,2017-08-21,2017-08-27,2017/08/24,,6905.0,3259.0,1811.0
2021-07-01_2021-07-13_S1A_S1A.tif,2021-07-01,2021-07-13,2021/07/07,,6766.0,3119.0,1938.0
2017-08-27_2017-09-08_S1A_S1A.tif,2017-08-27,2017-09-08,2017/09/02,,6777.0,2835.0,1824.0
2017-01-17_2017-01-29_S1B_S1B.tif,2017-01-17,2017-01-29,2017/01/23,,,,1842.0
2021-03-09_2021-03-15_S1B_S1A.tif,2021-03-09,2021-03-15,2021/03/12,,6833.0,3069.0,1793.0
2017-08-02_2017-08-14_S1B_S1B.tif,2017-08-02,2017-08-14,2017/08/08,,,,
2020-06-13_2020-06-19_S1B_S1A.tif,2020-06-13,2020-06-19,2020/06/16,11724.0,7151.0,3131.0,1984.0
2022-04-05_2022-04-17_S1A_S1A.tif,2022-04-05,2022-04-17,2022/04/11,,,,
2018-10-10_2018-10-22_S1B_S1B.tif,2018-10-10,2018-10-22,2018/10/16,,,3163.0,1811.0
2019-12-23_2019-12-29_S1B_S1A.tif,2019-12-23,2019-12-29,2019/12/26,,,2946.0,
2018-01-02_2018-01-08_S1B_S1A.tif,2018-01-02,2018-01-08,2018/01/05,,,3038.0,
2019-07-05_2019-07-17_S1A_S1A.tif,2019-07-05,2019-07-17,2019/07/11,,,,
2021-06-25_2021-07-01_S1B_S1A_T2.tif,2021-06-25,2021-07-01,2021/06/28,,,,
2021-08-24_2021-08-30_S1B_S1A_T2.tif,2021-08-24,2021-08-30,2021/08/27,,,,
2020-08-05_2020-08-17_S1B_S1B.tif,2020-08-05,2020-08-17,2020/08/11,,7070.0,3054.0,1897.0
2016-08-10_2016-08-22_S1A_S1A.tif,2016-08-10,2016-08-22,2016/08/16,,5852.0,2874.0,
2021-06-13_2021-06-19_S1B_S1A_T2.tif,2021-06-13,2021-06-19,2021/06/16,,,,
2020-08-24_2020-09-05_S1B_S1B_T2.tif,2020-08-24,2020-09-05,2020/08/30,,,,
2019-06-07_2019-06-19_S1B_S1B.tif,2019-06-07,2019-06-19,2019/06/13,10285.0,6634.0,3038.0,1931.0
2020-07-31_2020-08-06_S1B_S1A.tif,2020-07-31,2020-08-06,2020/08/03,,7263.0,3207.0,1958.0
2020-04-01_2020-04-13_S1A_S1A.tif,2020-04-01,2020-04-13,2020/04/07,,,,1880.0
2021-09-28_2021-10-10_S1A_S1A.tif,2021-09-28,2021-10-10,2021/10/04,,,,
2019-10-29_2019-11-10_S1B_S1B.tif,2019-10-29,2019-11-10,2019/11/04,,,3159.0,2004.0
2019-07-06_2019-07-18_S1B_S1B_T2.tif,2019-07-06,2019-07-18,2019/07/12,,,,
2020-10-17_2020-10-29_S1A_S1A.tif,2020-10-17,2020-10-29,2020/10/23,,,3057.0,1928.0
2016-02-12_2016-02-24_S1A_S1A.tif,2016-02-12,2016-02-24,2016/02/18,,,,
2021-05-08_2021-05-14_S1B_S1A_T2.tif,2021-05-08,2021-05-14,2021/05/11,,,,
2019-09-28_2019-10-04_S1B_S1A_T2.tif,2019-09-28,2019-10-04,2019/10/01,,,,
2019-09-09_2019-09-15_S1B_S1A.tif,2019-09-09,2019-09-15,2019/09/12,,,,
2020-12-29_2021-01-04_S1B_S1A.tif,2020-12-29,2021-01-04,2021/01/01,,,3289.0,
2017-07-16_2017-07-22_S1B_S1A.tif,2017-07-16,2017-07-22,2017/07/19,10537.0,6729.0,3020.0,1838.0
2018-12-02_2018-12-08_S1B_S1A_T2.tif,2018-12-02,2018-12-08,2018/12/05,,,,
2018-12-21_2018-12-27_S1B_S1A.tif,2018-12-21,2018-12-27,2018/12/24,,,3144.0,1865.0
2020-11-14_2020-11-20_S1B_S1A.tif,2020-11-14,2020-11-20,2020/11/17,,,,
2019-06-05_2019-06-11_S1B_S1A.tif,2019-06-05,2019-06-11,2019/06/08,,,,
2018-06-24_2018-06-30_S1B_S1A.tif,2018-06-24,2018-06-30,2018/06/27,12271.0,7222.0,3172.0,
2017-06-22_2017-06-28_S1B_S1A_T2.tif,2017-06-22,2017-06-28,2017/06/25,,,,
2020-03-08_2020-03-20_S1A_S1A.tif,2020-03-08,2020-03-20,2020/03/14,,,,1856.0
2016-04-29_2016-05-11_S1A_S1A_T4.tif,2016-04-29,2016-05-11,2016/05/05,,,,
2021-07-27_2021-08-08_S1A_S1A.tif,2021-07-27,2021-08-08,2021/08/02,,7070.0,3200.0,
2019-04-01_2019-04-07_S1B_S1A.tif,2019-04-01,2019-04-07,2019/04/04,,,3011.0,
2018-08-04_2018-08-10_S1B_S1A.tif,2018-08-04,2018-08-10,2018/08/07,,7196.0,3199.0,1906.0
2018-12-23_2018-12-29_S1B_S1A.tif,2018-12-23,2018-12-29,2018/12/26,,,,
2020-06-18_2020-06-24_S1B_S1A.tif,2020-06-18,2020-06-24,2020/06/21,11585.0,6948.0,3235.0,2294.0
2021-03-15_2021-03-27_S1A_S1A.tif,2021-03-15,2021-03-27,2021/03/21,,,,1948.0
2022-06-02_2022-06-14_S1A_S1A.tif,2022-06-02,2022-06-14,2022/06/08,,6913.0,3232.0,1928.0
2020-12-22_2020-12-28_S1B_S1A.tif,2020-12-22,2020-12-28,2020/12/25,,6431.0,3036.0,1981.0
2020-02-07_2020-02-13_S1B_S1A_T2.tif,2020-02-07,2020-02-13,2020/02/10,,,,
2021-05-15_2021-05-21_S1B_S1A_T2.tif,2021-05-15,2021-05-21,2021/05/18,,,,
2021-02-13_2021-02-19_S1B_S1A.tif,2021-02-13,2021-02-19,2021/02/16,,,,1802.0
2020-09-10_2020-09-16_S1B_S1A.tif,2020-09-10,2020-09-16,2020/09/13,,7197.0,2934.0,1920.0
2022-10-19_2022-10-31_S1A_S1A.tif,2022-10-19,2022-10-31,2022/10/25,,6116.0,2895.0,1837.0
2018-04-18_2018-04-30_S1B_S1B.tif,2018-04-18,2018-04-30,2018/04/24,,,,
2022-06-21_2022-07-03_S1A_S1A.tif,2022-06-21,2022-07-03,2022/06/27,,6934.0,3093.0,1920.0
2021-05-01_2021-05-13_S1B_S1B.tif,2021-05-01,2021-05-13,2021/05/07,,,,
2018-08-28_2018-09-09_S1B_S1B.tif,2018-08-28,2018-09-09,2018/09/03,,7170.0,3260.0,1988.0
2016-06-02_2016-06-14_S1A_S1A.tif,2016-06-02,2016-06-14,2016/06/08,,,,
2016-08-15_2016-08-27_S1A_S1A.tif,2016-08-15,2016-08-27,2016/08/21,,5970.0,2944.0,1904.0
2019-10-15_2019-10-27_S1B_S1B.tif,2019-10-15,2019-10-27,2019/10/21,,,,
2017-03-12_2017-03-24_S1A_S1A.tif,2017-03-12,2017-03-24,2017/03/18,,,,1890.0
2020-07-13_2020-07-25_S1A_S1A.tif,2020-07-13,2020-07-25,2020/07/19,,7005.0,3128.0,1908.0
2022-05-09_2022-05-21_S1A_S1A.tif,2022-05-09,2022-05-21,2022/05/15,,,,
2019-10-15_2019-10-21_S1B_S1A.tif,2019-10-15,2019-10-21,2019/10/18,,,,
2018-02-24_2018-03-08_S1B_S1B.tif,2018-02-24,2018-03-08,2018/03/02,,,,
2019-07-12_2019-07-24_S1A_S1A.tif,2019-07-12,2019-07-24,2019/07/18,9416.0,6564.0,3056.0,1846.0
2018-08-28_2018-09-03_S1B_S1A.tif,2018-08-28,2018-09-03,2018/08/31,,7074.0,3249.0,2054.0
2019-03-13_2019-03-19_S1B_S1A.tif,2019-03-13,2019-03-19,2019/03/16,,,,
2021-06-01_2021-06-13_S1B_S1B.tif,2021-06-01,2021-06-13,2021/06/07,,6852.0,3075.0,
2018-08-23_2018-08-29_S1B_S1A_T2.tif,2018-08-23,2018-08-29,2018/08/26,,,,
2020-05-08_2020-05-14_S1B_S1A.tif,2020-05-08,2020-05-14,2020/05/11,,7077.0,,2065.0
2017-03-13_2017-03-19_S1B_S1A.tif,2017-03-13,2017-03-19,2017/03/16,,,,1745.0
2021-07-13_2021-07-25_S1A_S1A.tif,2021-07-13,2021-07-25,2021/07/19,,7056.0,3128.0,1886.0
2019-06-30_2019-07-12_S1A_S1A.tif,2019-06-30,2019-07-12,2019/07/06,,6479.0,3042.0,1932.0
2017-01-12_2017-01-18_S1B_S1A_T4.tif,2017-01-12,2017-01-18,2017/01/15,,,,
2019-08-17_2019-08-29_S1A_S1A.tif,2019-08-17,2019-08-29,2019/08/23,,6384.0,2968.0,2005.0
2017-03-24_2017-04-05_S1A_S1A.tif,2017-03-24,2017-04-05,2017/03/30,,,,1850.0
2019-12-09_2019-12-15_S1B_S1A_T3.tif,2019-12-09,2019-12-15,2019/12/12,,,,
2018-07-06_2018-07-12_S1B_S1A.tif,2018-07-06,2018-07-12,2018/07/09,11516.0,6871.0,3143.0,1887.0
2020-01-11_2020-01-17_S1B_S1A.tif,2020-01-11,2020-01-17,2020/01/14,,,,
2017-06-17_2017-06-29_S1B_S1B.tif,2017-06-17,2017-06-29,2017/06/23,,6764.0,3007.0,1907.0
2016-08-03_2016-08-15_S1A_S1A.tif,2016-08-03,2016-08-15,2016/08/09,,5877.0,2817.0,1861.0
2020-07-12_2020-07-18_S1B_S1A_T2.tif,2020-07-12,2020-07-18,2020/07/15,,,,
2021-03-28_2021-04-09_S1B_S1B.tif,2021-03-28,2021-04-09,2021/04/03,,,,
2016-04-12_2016-04-24_S1A_S1A.tif,2016-04-12,2016-04-24,2016/04/18,,5244.0,,
2020-07-31_2020-08-12_S1B_S1B.tif,2020-07-31,2020-08-12,2020/08/06,,7270.0,3242.0,1905.0
2019-04-08_2019-04-14_S1B_S1A.tif,2019-04-08,2019-04-14,2019/04/11,,6981.0,,1817.0
2020-06-23_2020-06-29_S1B_S1A.tif,2020-06-23,2020-06-29,2020/06/26,,,,
2019-09-28_2019-10-04_S1B_S1A.tif,2019-09-28,2019-10-04,2019/10/01,8938.0,6455.0,2991.0,1821.0
2017-04-12_2017-04-24_S1A_S1A.tif,2017-04-12,2017-04-24,2017/04/18,,,,
2021-04-08_2021-04-20_S1A_S1A.tif,2021-04-08,2021-04-20,2021/04/14,,,,1939.0
2018-12-28_2019-01-03_S1B_S1A_T2.tif,2018-12-28,2019-01-03,2018/12/31,,7736.0,3545.0,
2019-07-06_2019-07-18_S1B_S1B.tif,2019-07-06,2019-07-18,2019/07/12,,6601.0,3049.0,1867.0
2017-01-24_2017-01-30_S1B_S1A.tif,2017-01-24,2017-01-30,2017/01/27,,,,1825.0
2021-03-05_2021-03-17_S1A_S1A.tif,2021-03-05,2021-03-17,2021/03/11,,,,
2020-02-25_2020-03-08_S1A_S1A.tif,2020-02-25,2020-03-08,2020/03/02,,,,
2018-05-13_2018-05-25_S1A_S1A.tif,2018-05-13,2018-05-25,2018/05/19,,,,
2021-06-06_2021-06-12_S1B_S1A.tif,2021-06-06,2021-06-12,2021/06/09,,,,
2022-03-10_2022-03-22_S1A_S1A.tif,2022-03-10,2022-03-22,2022/03/16,,,,
2021-12-05_2021-12-11_S1B_S1A.tif,2021-12-05,2021-12-11,2021/12/08,,6987.0,3090.0,2126.0
2017-03-31_2017-04-12_S1A_S1A.tif,2017-03-31,2017-04-12,2017/04/06,,,,
2017-12-07_2017-12-13_S1B_S1A.tif,2017-12-07,2017-12-13,2017/12/10,,,2629.0,1763.0
2017-11-01_2017-11-07_S1B_S1A.tif,2017-11-01,2017-11-07,2017/11/04,,,3063.0,1762.0
2021-05-21_2021-06-02_S1A_S1A.tif,2021-05-21,2021-06-02,2021/05/27,,,,
2019-05-24_2019-06-05_S1B_S1B.tif,2019-05-24,2019-06-05,2019/05/30,,,,
2019-03-09_2019-03-21_S1A_S1A.tif,2019-03-09,2019-03-21,2019/03/15,,,,
2016-05-11_2016-05-23_S1A_S1A_T2.tif,2016-05-11,2016-05-23,2016/05/17,,,,
2022-05-21_2022-06-02_S1A_S1A.tif,2022-05-21,2022-06-02,2022/05/27,,7106.0,,
2020-03-20_2020-04-01_S1A_S1A.tif,2020-03-20,2020-04-01,2020/03/26,,,,
2019-05-01_2019-05-13_S1A_S1A.tif,2019-05-01,2019-05-13,2019/05/07,,6635.0,2944.0,1899.0
2017-05-24_2017-06-05_S1B_S1B.tif,2017-05-24,2017-06-05,2017/05/30,,6750.0,2880.0,1778.0
2019-01-26_2019-02-01_S1B_S1A.tif,2019-01-26,2019-02-01,2019/01/29,,,3305.0,1941.0
2016-10-20_2016-10-26_S1B_S1A.tif,2016-10-20,2016-10-26,2016/10/23,7560.0,5605.0,2727.0,1550.0
2021-03-02_2021-03-08_S1B_S1A.tif,2021-03-02,2021-03-08,2021/03/05,,,,
2020-05-07_2020-05-19_S1A_S1A_T2.tif,2020-05-07,2020-05-19,2020/05/13,,,,
2017-01-12_2017-01-18_S1B_S1A_T2.tif,2017-01-12,2017-01-18,2017/01/15,,,,
2021-07-19_2021-07-25_S1B_S1A.tif,2021-07-19,2021-07-25,2021/07/22,11646.0,6989.0,3001.0,1903.0
2019-07-11_2019-07-17_S1B_S1A.tif,2019-07-11,2019-07-17,2019/07/14,,,,
2021-08-12_2021-08-24_S1B_S1B_T2.tif,2021-08-12,2021-08-24,2021/08/18,,,,
2021-10-12_2021-10-24_S1A_S1A.tif,2021-10-12,2021-10-24,2021/10/18,,,3158.0,1956.0
2022-06-19_2022-07-01_S1A_S1A.tif,2022-06-19,2022-07-01,2022/06/25,,,,
2020-03-14_2020-03-26_S1B_S1B_T2.tif,2020-03-14,2020-03-26,2020/03/20,,,,
2021-06-07_2021-06-19_S1A_S1A_T2.tif,2021-06-07,2021-06-19,2021/06/13,,,,
2019-10-05_2019-10-11_S1B_S1A.tif,2019-10-05,2019-10-11,2019/10/08,,6518.0,2498.0,1789.0
2017-07-05_2017-07-17_S1A_S1A.tif,2017-07-05,2017-07-17,2017/07/11,,6744.0,3019.0,1913.0
2020-12-05_2020-12-11_S1B_S1A_T3.tif,2020-12-05,2020-12-11,2020/12/08,,6897.0,3138.0,1939.0
2020-03-09_2020-03-15_S1B_S1A.tif,2020-03-09,2020-03-15,2020/03/12,,,2896.0,1815.0
2016-04-17_2016-04-29_S1A_S1A.tif,2016-04-17,2016-04-29,2016/04/23,,5935.0,,1901.0
2019-01-19_2019-01-31_S1B_S1B.tif,2019-01-19,2019-01-31,2019/01/25,,,,
2019-08-11_2019-08-17_S1B_S1A.tif,2019-08-11,2019-08-17,2019/08/14,9128.0,6576.0,2999.0,1870.0
2018-10-15_2018-10-21_S1B_S1A_T2.tif,2018-10-15,2018-10-21,2018/10/18,,,,
2018-05-25_2018-06-06_S1A_S1A.tif,2018-05-25,2018-06-06,2018/05/31,,,,
2016-05-11_2016-05-23_S1A_S1A_T4.tif,2016-05-11,2016-05-23,2016/05/17,,,,
2017-06-05_2017-06-11_S1B_S1A_T2.tif,2017-06-05,2017-06-11,2017/06/08,,,,
2018-10-04_2018-10-16_S1A_S1A.tif,2018-10-04,2018-10-16,2018/10/10,,,3039.0,1938.0
2016-04-22_2016-05-04_S1A_S1A.tif,2016-04-22,2016-05-04,2016/04/28,,,,
2019-12-23_2019-12-29_S1B_S1A_T2.tif,2019-12-23,2019-12-29,2019/12/26,,7340.0,3375.0,
2018-02-28_2018-03-12_S1A_S1A.tif,2018-02-28,2018-03-12,2018/03/06,,,,
2017-07-29_2017-08-10_S1A_S1A.tif,2017-07-29,2017-08-10,2017/08/04,,7068.0,3040.0,1841.0
2019-05-08_2019-05-20_S1A_S1A.tif,2019-05-08,2019-05-20,2019/05/14,10107.0,6600.0,3088.0,1935.0
2021-06-08_2021-06-20_S1B_S1B.tif,2021-06-08,2021-06-20,2021/06/14,11072.0,6956.0,3095.0,1837.0
2021-06-12_2021-06-24_S1A_S1A.tif,2021-06-12,2021-06-24,2021/06/18,,,,
2020-10-05_2020-10-17_S1A_S1A.tif,2020-10-05,2020-10-17,2020/10/11,,,3285.0,2021.0
2019-11-22_2019-11-28_S1B_S1A_T2.tif,2019-11-22,2019-11-28,2019/11/25,,,,
2019-01-19_2019-01-25_S1B_S1A.tif,2019-01-19,2019-01-25,2019/01/22,,,3513.0,2141.0
2021-06-06_2021-06-18_S1B_S1B.tif,2021-06-06,2021-06-18,2021/06/12,,,,
2020-01-14_2020-01-20_S1B_S1A_T2.tif,2020-01-14,2020-01-20,2020/01/17,,,,
2018-06-23_2018-07-05_S1A_S1A.tif,2018-06-23,2018-07-05,2018/06/29,,7047.0,3099.0,1922.0
2017-07-09_2017-07-21_S1B_S1B.tif,2017-07-09,2017-07-21,2017/07/15,,,,
2021-09-24_2021-10-06_S1B_S1B_T2.tif,2021-09-24,2021-10-06,2021/09/30,,,,
2021-03-27_2021-04-08_S1A_S1A.tif,2021-03-27,2021-04-08,2021/04/02,,,,1890.0
2019-12-09_2019-12-15_S1B_S1A_T2.tif,2019-12-09,2019-12-15,2019/12/12,,,,
2021-10-07_2021-10-19_S1A_S1A.tif,2021-10-07,2021-10-19,2021/10/13,,,3192.0,
2021-05-03_2021-05-15_S1B_S1B_T2.tif,2021-05-03,2021-05-15,2021/05/09,,,,
2017-07-11_2017-07-17_S1B_S1A.tif,2017-07-11,2017-07-17,2017/07/14,,6783.0,3021.0,1977.0
2019-10-29_2019-11-04_S1B_S1A.tif,2019-10-29,2019-11-04,2019/11/01,,,2688.0,1885.0
2017-12-14_2017-12-20_S1B_S1A.tif,2017-12-14,2017-12-20,2017/12/17,,,3124.0,1725.0
2021-08-24_2021-09-05_S1B_S1B.tif,2021-08-24,2021-09-05,2021/08/30,,7337.0,3145.0,1935.0
2019-08-28_2019-09-03_S1B_S1A.tif,2019-08-28,2019-09-03,2019/08/31,,,,
2021-04-21_2021-05-03_S1B_S1B.tif,2021-04-21,2021-05-03,2021/04/27,,,,
2016-05-23_2016-06-04_S1A_S1A.tif,2016-05-23,2016-06-04,2016/05/29,,5809.0,2830.0,1951.0
2018-09-04_2018-09-10_S1B_S1A.tif,2018-09-04,2018-09-10,2018/09/07,11402.0,7315.0,3354.0,1967.0
2022-06-14_2022-06-26_S1A_S1A.tif,2022-06-14,2022-06-26,2022/06/20,,6870.0,3016.0,1954.0
2018-03-31_2018-04-12_S1A_S1A.tif,2018-03-31,2018-04-12,2018/04/06,,,,
2017-11-08_2017-11-14_S1B_S1A.tif,2017-11-08,2017-11-14,2017/11/11,,,3194.0,1973.0
2020-10-28_2020-11-03_S1B_S1A.tif,2020-10-28,2020-11-03,2020/10/31,,,3255.0,1914.0
2022-04-03_2022-04-15_S1A_S1A_T2.tif,2022-04-03,2022-04-15,2022/04/09,,,,
2019-03-03_2019-03-09_S1B_S1A.tif,2019-03-03,2019-03-09,2019/03/06,,,3086.0,1860.0
2017-05-29_2017-06-04_S1B_S1A.tif,2017-05-29,2017-06-04,2017/06/01,11290.0,6860.0,2886.0,1949.0
2017-12-02_2017-12-08_S1B_S1A.tif,2017-12-02,2017-12-08,2017/12/05,,,3127.0,1722.0
2022-07-20_2022-08-01_S1A_S1A.tif,2022-07-20,2022-08-01,2022/07/26,,7025.0,3089.0,1931.0
2021-06-07_2021-06-19_S1A_S1A.tif,2021-06-07,2021-06-19,2021/06/13,,6847.0,3024.0,1884.0
2021-09-24_2021-09-30_S1B_S1A.tif,2021-09-24,2021-09-30,2021/09/27,,7496.0,3411.0,1820.0
2016-07-22_2016-08-03_S1A_S1A.tif,2016-07-22,2016-08-03,2016/07/28,,5696.0,2898.0,1854.0
2019-10-17_2019-10-23_S1B_S1A.tif,2019-10-17,2019-10-23,2019/10/20,,6698.0,2998.0,1625.0
2020-08-17_2020-08-23_S1B_S1A_T3.tif,2020-08-17,2020-08-23,2020/08/20,,,,
2020-06-25_2020-07-07_S1B_S1B.tif,2020-06-25,2020-07-07,2020/07/01,,7126.0,3159.0,1921.0
2021-08-06_2021-08-18_S1A_S1A.tif,2021-08-06,2021-08-18,2021/08/12,,7308.0,3223.0,1947.0
2018-03-01_2018-03-07_S1B_S1A_T2.tif,2018-03-01,2018-03-07,2018/03/04,,,,
2021-04-02_2021-04-08_S1B_S1A_T2.tif,2021-04-02,2021-04-08,2021/04/05,,,,
2016-08-08_2016-08-20_S1A_S1A.tif,2016-08-08,2016-08-20,2016/08/14,,5898.0,2847.0,1839.0
2018-09-28_2018-10-10_S1B_S1B.tif,2018-09-28,2018-10-10,2018/10/04,,,3260.0,1926.0
2020-08-29_2020-09-04_S1B_S1A.tif,2020-08-29,2020-09-04,2020/09/01,,6995.0,2964.0,1817.0
2016-09-01_2016-09-13_S1A_S1A.tif,2016-09-01,2016-09-13,2016/09/07,,5706.0,2884.0,1871.0
2020-12-24_2020-12-30_S1B_S1A.tif,2020-12-24,2020-12-30,2020/12/27,,,,
2020-07-12_2020-07-24_S1B_S1B.tif,2020-07-12,2020-07-24,2020/07/18,,7041.0,3138.0,
2017-08-22_2017-09-03_S1A_S1A.tif,2017-08-22,2017-09-03,2017/08/28,,6804.0,2956.0,1863.0
2020-03-26_2020-04-07_S1B_S1B_T2.tif,2020-03-26,2020-04-07,2020/04/01,,,,
2019-05-26_2019-06-01_S1B_S1A_T2.tif,2019-05-26,2019-06-01,2019/05/29,,,,
2019-04-13_2019-04-25_S1B_S1B.tif,2019-04-13,2019-04-25,2019/04/19,,,,
2022-09-20_2022-10-02_S1A_S1A.tif,2022-09-20,2022-10-02,2022/09/26,,6688.0,3028.0,
2021-11-04_2021-11-10_S1B_S1A_T3.tif,2021-11-04,2021-11-10,2021/11/07,,,,
2018-12-14_2018-12-20_S1B_S1A.tif,2018-12-14,2018-12-20,2018/12/17,,,3216.0,2184.0
2021-12-17_2021-12-23_S1B_S1A.tif,2021-12-17,2021-12-23,2021/12/20,,,3130.0,1990.0
2021-01-17_2021-01-23_S1B_S1A.tif,2021-01-17,2021-01-23,2021/01/20,,,,
2018-11-03_2018-11-09_S1B_S1A.tif,2018-11-03,2018-11-09,2018/11/06,,,2962.0,2089.0
2020-01-21_2020-01-27_S1B_S1A.tif,2020-01-21,2020-01-27,2020/01/24,,,,1791.0
2018-12-16_2018-12-22_S1B_S1A_T2.tif,2018-12-16,2018-12-22,2018/12/19,,7285.0,3429.0,
2020-11-09_2020-11-15_S1B_S1A.tif,2020-11-09,2020-11-15,2020/11/12,,7030.0,2980.0,1846.0
2017-09-02_2017-09-08_S1B_S1A.tif,2017-09-02,2017-09-08,2017/09/05,,6680.0,2842.0,1911.0
2020-12-03_2020-12-09_S1B_S1A.tif,2020-12-03,2020-12-09,2020/12/06,,,3036.0,1979.0
2019-01-04_2019-01-10_S1B_S1A.tif,2019-01-04,2019-01-10,2019/01/07,,,,
2016-03-12_2016-03-24_S1A_S1A.tif,2016-03-12,2016-03-24,2016/03/18,,,,1868.0
2018-09-28_2018-10-04_S1B_S1A.tif,2018-09-28,2018-10-04,2018/10/01,,7127.0,2946.0,2020.0
2019-08-23_2019-09-04_S1B_S1B.tif,2019-08-23,2019-09-04,2019/08/29,,6444.0,3143.0,1874.0
2017-09-07_2017-09-13_S1B_S1A.tif,2017-09-07,2017-09-13,2017/09/10,,,,
2022-03-12_2022-03-24_S1A_S1A.tif,2022-03-12,2022-03-24,2022/03/18,,,,
2021-06-20_2021-06-26_S1B_S1A_T2.tif,2021-06-20,2021-06-26,2021/06/23,,,,
2021-03-16_2021-03-22_S1B_S1A.tif,2021-03-16,2021-03-22,2021/03/19,,7379.0,,2062.0
2020-03-03_2020-03-15_S1A_S1A.tif,2020-03-03,2020-03-15,2020/03/09,,,,
2018-08-05_2018-08-17_S1A_S1A.tif,2018-08-05,2018-08-17,2018/08/11,,7512.0,3218.0,1823.0
2019-08-11_2019-08-17_S1B_S1A_T3.tif,2019-08-11,2019-08-17,2019/08/14,,,,
2020-07-29_2020-08-04_S1B_S1A.tif,2020-07-29,2020-08-04,2020/08/01,,,,
2022-07-27_2022-08-08_S1A_S1A.tif,2022-07-27,2022-08-08,2022/08/02,,6868.0,3064.0,1909.0
2020-05-12_2020-05-24_S1A_S1A.tif,2020-05-12,2020-05-24,2020/05/18,,,,
2020-05-07_2020-05-19_S1A_S1A.tif,2020-05-07,2020-05-19,2020/05/13,,,,1846.0
2021-12-22_2021-12-28_S1B_S1A_T2.tif,2021-12-22,2021-12-28,2021/12/25,,,,
2020-08-10_2020-08-16_S1B_S1A.tif,2020-08-10,2020-08-16,2020/08/13,,,,
2020-08-11_2020-08-23_S1A_S1A.tif,2020-08-11,2020-08-23,2020/08/17,,7049.0,3140.0,1923.0
2020-09-10_2020-09-22_S1B_S1B_T2.tif,2020-09-10,2020-09-22,2020/09/16,,,,
2020-08-22_2020-09-03_S1B_S1B.tif,2020-08-22,2020-09-03,2020/08/28,,,,
2019-03-07_2019-03-19_S1A_S1A.tif,2019-03-07,2019-03-19,2019/03/13,,,,
2019-10-10_2019-10-22_S1B_S1B.tif,2019-10-10,2019-10-22,2019/10/16,,6429.0,2932.0,1891.0
2016-02-24_2016-03-07_S1A_S1A.tif,2016-02-24,2016-03-07,2016/03/01,,,,
2021-06-13_2021-06-19_S1B_S1A.tif,2021-06-13,2021-06-19,2021/06/16,11107.0,6506.0,2969.0,1866.0
2021-02-13_2021-02-19_S1B_S1A_T2.tif,2021-02-13,2021-02-19,2021/02/16,,,,
2019-08-23_2019-08-29_S1B_S1A_T2.tif,2019-08-23,2019-08-29,2019/08/26,,,,
2021-04-02_2021-04-08_S1B_S1A_T3.tif,2021-04-02,2021-04-08,2021/04/05,,,,
2020-04-07_2020-04-19_S1B_S1B_T2.tif,2020-04-07,2020-04-19,2020/04/13,,,,
2017-03-25_2017-03-31_S1B_S1A.tif,2017-03-25,2017-03-31,2017/03/28,,,,1857.0
2020-03-26_2020-04-01_S1B_S1A.tif,2020-03-26,2020-04-01,2020/03/29,,,,1869.0
2020-05-13_2020-05-25_S1B_S1B_T2.tif,2020-05-13,2020-05-25,2020/05/19,,,,
2018-05-30_2018-06-11_S1A_S1A.tif,2018-05-30,2018-06-11,2018/06/05,,7061.0,,
2019-08-23_2019-08-29_S1B_S1A_T3.tif,2019-08-23,2019-08-29,2019/08/26,,,,
2016-01-26_2016-02-07_S1A_S1A.tif,2016-01-26,2016-02-07,2016/02/01,,,,
2020-12-15_2020-12-21_S1B_S1A.tif,2020-12-15,2020-12-21,2020/12/18,,,3379.0,1932.0
2021-06-14_2021-06-26_S1A_S1A.tif,2021-06-14,2021-06-26,2021/06/20,,6840.0,3187.0,2044.0
2019-06-19_2019-07-01_S1B_S1B.tif,2019-06-19,2019-07-01,2019/06/25,,6581.0,3077.0,1869.0
2020-05-20_2020-06-01_S1B_S1B.tif,2020-05-20,2020-06-01,2020/05/26,,6979.0,3252.0,2069.0
2020-06-06_2020-06-12_S1B_S1A.tif,2020-06-06,2020-06-12,2020/06/09,12192.0,7099.0,3135.0,1943.0
2019-08-30_2019-09-11_S1B_S1B.tif,2019-08-30,2019-09-11,2019/09/05,,6283.0,2925.0,1902.0
2021-10-23_2021-10-29_S1B_S1A_T2.tif,2021-10-23,2021-10-29,2021/10/26,,,,
2020-01-23_2020-01-29_S1B_S1A.tif,2020-01-23,2020-01-29,2020/01/26,,,,
2017-05-30_2017-06-11_S1A_S1A_T2.tif,2017-05-30,2017-06-11,2017/06/05,,,,
2018-05-12_2018-05-24_S1B_S1B.tif,2018-05-12,2018-05-24,2018/05/18,,,,1855.0
2018-04-06_2018-04-18_S1B_S1B.tif,2018-04-06,2018-04-18,2018/04/12,,,,1807.0
2021-11-28_2021-12-04_S1B_S1A_T2.tif,2021-11-28,2021-12-04,2021/12/01,,,,
2018-04-17_2018-04-29_S1A_S1A.tif,2018-04-17,2018-04-29,2018/04/23,,,,
